ticket_id,created_date,resolved_date,channel,category,priority,agent,resolution_time_hours,satisfaction_score,status
TCK-01299,2025-10-10,2025-10-10 21:10:48.000000000,Phone,Product Question,Low,Agent_01,21.18,2.0,Resolved
TCK-04965,2025-10-10,2025-10-10 00:31:48.000000000,Email,Account Access,High,Agent_20,0.53,,Resolved
TCK-03504,2025-10-10,2025-10-10 01:24:36.000000000,Chat,Product Question,Medium,Agent_02,1.41,5.0,Resolved
TCK-02407,2025-10-10,2025-10-10 03:50:24.000000000,Email,Product Question,Medium,Agent_16,3.84,,Resolved
TCK-02622,2025-10-10,2025-10-10 03:19:48.000000000,Phone,Complaint,High,Agent_18,3.33,5.0,Resolved
TCK-04236,2025-10-10,2025-10-10 04:02:24.000000000,Email,Product Question,Medium,Agent_18,4.04,,Closed
TCK-01238,2025-10-10,2025-10-10 02:43:12.000000000,Email,Billing,Medium,Agent_10,2.72,3.0,Resolved
TCK-03184,2025-10-11,2025-10-11 02:52:48.000000000,Chat,Product Question,High,Agent_08,2.88,,Resolved
TCK-00362,2025-10-11,2025-10-11 03:53:24.000000000,Email,Billing,Medium,Agent_16,3.89,2.0,Resolved
TCK-01874,2025-10-11,2025-10-11 03:27:00.000000000,Phone,Technical Issue,High,Agent_15,3.45,,Closed
TCK-01571,2025-10-11,2025-10-11 03:51:36.000000000,Email,Product Question,Medium,Agent_16,3.86,4.0,Closed
TCK-03183,2025-10-11,2025-10-11 06:09:36.000000000,Email,Billing,Low,Agent_01,6.16,3.0,Resolved
TCK-01429,2025-10-11,2025-10-11 01:22:12.000000000,Chat,Technical Issue,High,Agent_10,1.37,,Closed
TCK-00775,2025-10-11,2025-10-11 04:30:00.000000000,Phone,Product Question,Low,Agent_15,4.5,4.0,Resolved
TCK-00796,2025-10-11,2025-10-11 03:23:24.000000000,Email,Account Access,Low,Agent_08,3.39,,Closed
TCK-04875,2025-10-11,2025-10-11 03:31:48.000000000,Chat,Billing,Medium,Agent_08,3.53,,Resolved
TCK-01202,2025-10-11,2025-10-11 03:05:24.000000000,Phone,Technical Issue,Low,Agent_14,3.09,,Resolved
TCK-03826,2025-10-11,2025-10-11 06:25:12.000000000,Phone,Account Access,Low,Agent_12,6.42,,Resolved
TCK-02961,2025-10-11,2025-10-11 03:04:12.000000000,Email,Refund Request,Low,Agent_01,3.07,4.0,Resolved
TCK-00170,2025-10-12,2025-10-12 01:03:36.000000000,Phone,Technical Issue,Medium,Agent_02,1.06,,Resolved
TCK-01273,2025-10-12,2025-10-12 02:57:00.000000000,Email,Technical Issue,Low,Agent_02,2.95,,Resolved
TCK-00726,2025-10-12,2025-10-12 10:00:00.000000000,Phone,Billing,High,Agent_11,10.0,,Resolved
TCK-02056,2025-10-12,2025-10-12 07:39:36.000000000,Email,Account Access,Low,Agent_17,7.66,2.0,Resolved
TCK-02409,2025-10-12,2025-10-12 03:27:00.000000000,Phone,Product Question,Medium,Agent_06,3.45,5.0,Resolved
TCK-00067,2025-10-12,2025-10-12 11:48:00.000000000,Email,Billing,Low,Agent_17,11.8,3.0,Resolved
TCK-03440,2025-10-12,2025-10-12 05:00:36.000000000,Email,Refund Request,Low,Agent_13,5.01,3.0,Resolved
TCK-00562,2025-10-12,2025-10-12 02:46:12.000000000,Email,Account Access,Medium,Agent_12,2.77,3.0,Resolved
TCK-01401,2025-10-12,2025-10-12 01:45:36.000000000,Email,Technical Issue,High,Agent_20,1.76,3.0,Resolved
TCK-03389,2025-10-12,2025-10-12 02:10:12.000000000,Email,Complaint,Medium,Agent_12,2.17,4.0,Resolved
TCK-01691,2025-10-12,2025-10-12 00:48:36.000000000,Phone,Refund Request,High,Agent_05,0.81,,Resolved
TCK-00010,2025-10-12,2025-10-12 03:34:47.999999999,Phone,Billing,Low,Agent_18,3.58,4.0,Resolved
TCK-00558,2025-10-12,2025-10-12 01:46:48.000000000,Phone,Technical Issue,High,Agent_01,1.78,3.0,Resolved
TCK-02563,2025-10-12,2025-10-12 03:20:24.000000000,Email,Billing,Low,Agent_11,3.34,3.0,Resolved
TCK-00072,2025-10-12,2025-10-12 01:31:12.000000000,Chat,Complaint,High,Agent_02,1.52,4.0,Closed
TCK-01458,2025-10-12,2025-10-12 02:24:36.000000000,Email,Complaint,High,Agent_19,2.41,4.0,Closed
TCK-02818,2025-10-12,2025-10-12 01:37:12.000000000,Phone,Refund Request,Low,Agent_16,1.62,,Closed
TCK-04979,2025-10-12,2025-10-12 06:06:36.000000000,Phone,Technical Issue,Low,Agent_04,6.11,,Resolved
TCK-01686,2025-10-13,2025-10-13 04:09:00.000000000,Chat,Complaint,Low,Agent_01,4.15,3.0,Resolved
TCK-00650,2025-10-13,2025-10-13 07:47:24.000000000,Phone,Technical Issue,Low,Agent_15,7.79,3.0,Resolved
TCK-04032,2025-10-13,2025-10-13 04:07:12.000000000,Email,Complaint,Medium,Agent_18,4.12,,Resolved
TCK-00238,2025-10-13,2025-10-13 07:54:00.000000000,Phone,Billing,Low,Agent_20,7.9,,Resolved
TCK-04185,2025-10-13,2025-10-13 04:43:12.000000000,Phone,Billing,Medium,Agent_01,4.72,,Reopened
TCK-03310,2025-10-13,2025-10-13 15:19:48.000000000,Chat,Technical Issue,Low,Agent_18,15.33,1.0,Resolved
TCK-03034,2025-10-13,2025-10-13 07:07:48.000000000,Email,Billing,Medium,Agent_06,7.13,,Resolved
TCK-03525,2025-10-13,2025-10-13 01:21:00.000000000,Phone,Account Access,High,Agent_20,1.35,3.0,Resolved
TCK-01172,2025-10-13,2025-10-13 03:50:24.000000000,Phone,Technical Issue,Medium,Agent_14,3.84,4.0,Resolved
TCK-00766,2025-10-13,2025-10-13 10:52:12.000000000,Phone,Billing,Medium,Agent_20,10.87,,Resolved
TCK-04913,2025-10-13,2025-10-13 03:54:36.000000000,Phone,Billing,Low,Agent_04,3.91,4.0,Resolved
TCK-02948,2025-10-13,2025-10-13 02:00:36.000000000,Email,Billing,Low,Agent_17,2.01,,Resolved
TCK-03286,2025-10-13,2025-10-13 00:40:12.000000000,Phone,Account Access,High,Agent_06,0.67,4.0,Resolved
TCK-00915,2025-10-14,2025-10-14 06:19:12.000000000,Email,Product Question,High,Agent_14,6.32,3.0,Resolved
TCK-04322,2025-10-14,2025-10-14 06:24:00.000000000,Social Media,Complaint,Medium,Agent_04,6.4,,Resolved
TCK-00120,2025-10-14,2025-10-14 02:03:00.000000000,Email,Technical Issue,Medium,Agent_09,2.05,3.0,Resolved
TCK-03927,2025-10-14,2025-10-14 04:43:12.000000000,Phone,Product Question,Medium,Agent_04,4.72,,Resolved
TCK-01376,2025-10-14,2025-10-14 05:07:48.000000000,Phone,Billing,High,Agent_19,5.13,3.0,Reopened
TCK-00573,2025-10-14,2025-10-14 04:15:36.000000000,Chat,Technical Issue,Medium,Agent_03,4.26,,Closed
TCK-00878,2025-10-14,2025-10-14 03:21:36.000000000,Email,Product Question,Medium,Agent_16,3.36,4.0,Resolved
TCK-00685,2025-10-14,2025-10-14 02:44:24.000000000,Chat,Technical Issue,Medium,Agent_04,2.74,,Resolved
TCK-00436,2025-10-14,2025-10-14 09:00:00.000000000,Email,Product Question,Low,Agent_14,9.0,,Reopened
TCK-04085,2025-10-15,2025-10-15 02:29:24.000000000,Phone,Billing,Medium,Agent_13,2.49,4.0,Resolved
TCK-03283,2025-10-15,2025-10-15 06:35:24.000000000,Chat,Account Access,Medium,Agent_07,6.59,4.0,Resolved
TCK-03015,2025-10-15,2025-10-15 03:01:12.000000000,Chat,Billing,High,Agent_17,3.02,,Resolved
TCK-01969,2025-10-15,2025-10-15 02:51:00.000000000,Email,Refund Request,Low,Agent_16,2.85,4.0,Reopened
TCK-03382,2025-10-15,2025-10-15 10:18:36.000000000,Email,Technical Issue,Low,Agent_16,10.31,2.0,Resolved
TCK-01390,2025-10-15,2025-10-15 02:48:36.000000000,Chat,Technical Issue,Medium,Agent_18,2.81,,Resolved
TCK-02608,2025-10-15,2025-10-16 03:07:48.000000000,Email,Refund Request,Low,Agent_11,27.13,,Resolved
TCK-04573,2025-10-15,2025-10-15 08:06:00.000000000,Chat,Technical Issue,Medium,Agent_13,8.1,4.0,Closed
TCK-02244,2025-10-15,2025-10-15 06:19:48.000000000,Phone,Technical Issue,Low,Agent_02,6.33,,Closed
TCK-03342,2025-10-15,2025-10-15 02:24:36.000000000,Email,Product Question,High,Agent_19,2.41,,Closed
TCK-00066,2025-10-15,2025-10-15 06:52:48.000000000,Email,Technical Issue,Low,Agent_08,6.88,2.0,Resolved
TCK-00209,2025-10-15,2025-10-15 01:18:00.000000000,Email,Account Access,Medium,Agent_02,1.3,5.0,Resolved
TCK-04044,2025-10-15,2025-10-15 03:03:36.000000000,Chat,Billing,Medium,Agent_15,3.06,3.0,Resolved
TCK-00950,2025-10-15,2025-10-15 06:17:23.999999999,Social Media,Technical Issue,Low,Agent_03,6.29,3.0,Resolved
TCK-00173,2025-10-15,2025-10-15 01:28:12.000000000,Chat,Technical Issue,High,Agent_02,1.47,,Closed
TCK-03875,2025-10-16,2025-10-16 06:08:24.000000000,Phone,Complaint,Low,Agent_11,6.14,,Resolved
TCK-02196,2025-10-16,2025-10-16 06:46:12.000000000,Email,Technical Issue,Low,Agent_12,6.77,,Closed
TCK-02769,2025-10-16,2025-10-16 00:57:36.000000000,Email,Technical Issue,High,Agent_01,0.96,4.0,Resolved
TCK-03090,2025-10-16,2025-10-16 02:58:12.000000000,Phone,Product Question,Medium,Agent_08,2.97,4.0,Reopened
TCK-04868,2025-10-16,2025-10-16 03:57:00.000000000,Email,Account Access,Medium,Agent_20,3.95,,Resolved
TCK-01421,2025-10-16,2025-10-16 03:10:12.000000000,Email,Billing,High,Agent_16,3.17,5.0,Resolved
TCK-02685,2025-10-16,2025-10-16 04:27:00.000000000,Email,Product Question,Low,Agent_05,4.45,4.0,Resolved
TCK-02761,2025-10-17,2025-10-17 01:31:12.000000000,Social Media,Product Question,High,Agent_07,1.52,,Resolved
TCK-04476,2025-10-17,2025-10-17 01:43:12.000000000,Chat,Complaint,Low,Agent_06,1.72,4.0,Resolved
TCK-01946,2025-10-17,2025-10-17 02:11:24.000000000,Email,Technical Issue,Medium,Agent_01,2.19,3.0,Resolved
TCK-01093,2025-10-17,2025-10-17 04:21:36.000000000,Phone,Account Access,Medium,Agent_06,4.36,,Resolved
TCK-04059,2025-10-17,2025-10-17 05:30:00.000000000,Social Media,Product Question,Medium,Agent_03,5.5,3.0,Closed
TCK-01940,2025-10-17,2025-10-17 02:31:12.000000000,Chat,Refund Request,Medium,Agent_04,2.52,4.0,Resolved
TCK-03114,2025-10-17,2025-10-17 04:34:11.999999999,Email,Account Access,High,Agent_09,4.57,,Resolved
TCK-01214,2025-10-17,2025-10-17 01:56:24.000000000,Phone,Technical Issue,High,Agent_07,1.94,4.0,Closed
TCK-00599,2025-10-17,2025-10-17 02:11:24.000000000,Email,Technical Issue,Medium,Agent_16,2.19,4.0,Resolved
TCK-01577,2025-10-17,2025-10-17 01:15:36.000000000,Phone,Technical Issue,High,Agent_20,1.26,3.0,Resolved
TCK-00221,2025-10-17,2025-10-17 01:25:12.000000000,Email,Account Access,High,Agent_17,1.42,,Resolved
TCK-01374,2025-10-17,2025-10-17 02:56:24.000000000,Phone,Technical Issue,Medium,Agent_17,2.94,,Resolved
TCK-00519,2025-10-17,2025-10-17 02:24:00.000000000,Email,Billing,Low,Agent_10,2.4,,Resolved
TCK-02631,2025-10-17,2025-10-17 04:28:48.000000000,Phone,Technical Issue,Low,Agent_12,4.48,4.0,Resolved
TCK-04764,2025-10-17,2025-10-17 02:30:36.000000000,Email,Technical Issue,Low,Agent_08,2.51,5.0,Resolved
TCK-03353,2025-10-18,2025-10-18 06:27:36.000000000,Email,Complaint,Low,Agent_14,6.46,,Resolved
TCK-03356,2025-10-18,2025-10-18 05:42:00.000000000,Phone,Account Access,Medium,Agent_13,5.7,3.0,Resolved
TCK-02859,2025-10-18,2025-10-18 03:55:12.000000000,Email,Account Access,Medium,Agent_09,3.92,,Resolved
TCK-01644,2025-10-18,2025-10-18 04:03:36.000000000,Email,Account Access,Medium,Agent_15,4.06,4.0,Resolved
TCK-02217,2025-10-18,2025-10-18 03:35:24.000000000,Phone,Billing,Medium,Agent_07,3.59,3.0,Resolved
TCK-00095,2025-10-18,2025-10-18 02:31:48.000000000,Email,Technical Issue,Low,Agent_02,2.53,4.0,Resolved
TCK-00031,2025-10-18,2025-10-18 03:14:24.000000000,Phone,Complaint,Medium,Agent_04,3.24,3.0,Resolved
TCK-02662,2025-10-18,2025-10-18 01:46:12.000000000,Email,Account Access,High,Agent_06,1.77,,Reopened
TCK-00065,2025-10-18,2025-10-18 04:00:36.000000000,Email,Account Access,Medium,Agent_18,4.01,4.0,Resolved
TCK-03256,2025-10-18,2025-10-18 02:06:36.000000000,Email,Technical Issue,High,Agent_18,2.11,3.0,Resolved
TCK-00444,2025-10-18,2025-10-18 04:03:36.000000000,Phone,Product Question,High,Agent_15,4.06,4.0,Resolved
TCK-03524,2025-10-18,2025-10-18 10:28:12.000000000,Social Media,Technical Issue,Low,Agent_10,10.47,2.0,Resolved
TCK-03443,2025-10-18,2025-10-18 04:02:24.000000000,Phone,Refund Request,Medium,Agent_13,4.04,,Resolved
TCK-04672,2025-10-18,2025-10-18 10:57:00.000000000,Email,Billing,Medium,Agent_04,10.95,,Resolved
TCK-02792,2025-10-18,2025-10-18 03:57:36.000000000,Email,Technical Issue,High,Agent_03,3.96,,Resolved
TCK-02507,2025-10-18,2025-10-18 03:54:36.000000000,Email,Refund Request,Low,Agent_19,3.91,,Closed
TCK-00705,2025-10-18,2025-10-18 05:27:36.000000000,Email,Technical Issue,Medium,Agent_13,5.46,,Closed
TCK-00652,2025-10-18,2025-10-18 04:40:12.000000000,Phone,Product Question,Low,Agent_08,4.67,,Resolved
TCK-00972,2025-10-19,2025-10-19 03:04:48.000000000,Email,Refund Request,High,Agent_16,3.08,4.0,Closed
TCK-01538,2025-10-19,2025-10-19 07:07:12.000000000,Social Media,Refund Request,Medium,Agent_01,7.12,3.0,Resolved
TCK-04231,2025-10-19,2025-10-19 08:09:36.000000000,Email,Complaint,Low,Agent_07,8.16,3.0,Closed
TCK-03712,2025-10-19,2025-10-19 03:12:36.000000000,Phone,Refund Request,High,Agent_10,3.21,,Resolved
TCK-00676,2025-10-19,2025-10-19 05:01:48.000000000,Email,Account Access,Medium,Agent_13,5.03,2.0,Closed
TCK-04427,2025-10-19,2025-10-19 01:06:00.000000000,Phone,Billing,High,Agent_10,1.1,4.0,Resolved
TCK-01696,2025-10-19,2025-10-19 03:32:24.000000000,Email,Product Question,Low,Agent_11,3.54,,Resolved
TCK-01965,2025-10-19,2025-10-19 05:39:00.000000000,Chat,Product Question,Medium,Agent_15,5.65,4.0,Closed
TCK-04268,2025-10-19,2025-10-19 07:48:00.000000000,Phone,Technical Issue,Low,Agent_19,7.8,,Closed
TCK-03441,2025-10-19,2025-10-19 02:13:48.000000000,Email,Technical Issue,High,Agent_18,2.23,3.0,Reopened
TCK-02517,2025-10-19,2025-10-19 03:18:36.000000000,Chat,Complaint,High,Agent_06,3.31,,Resolved
TCK-02166,2025-10-19,2025-10-19 04:38:24.000000000,Email,Billing,High,Agent_04,4.64,4.0,Closed
TCK-04869,2025-10-19,2025-10-19 02:19:48.000000000,Email,Product Question,Medium,Agent_10,2.33,,Resolved
TCK-03345,2025-10-19,2025-10-19 01:43:48.000000000,Phone,Account Access,Medium,Agent_18,1.73,4.0,Resolved
TCK-03531,2025-10-19,2025-10-19 03:54:36.000000000,Email,Billing,Medium,Agent_16,3.91,4.0,Resolved
TCK-02531,2025-10-20,2025-10-20 01:36:36.000000000,Email,Billing,High,Agent_15,1.61,,Closed
TCK-00646,2025-10-20,2025-10-20 02:43:48.000000000,Phone,Product Question,Medium,Agent_16,2.73,5.0,Resolved
TCK-02256,2025-10-20,2025-10-20 03:27:36.000000000,Email,Billing,Low,Agent_18,3.46,,Resolved
TCK-01244,2025-10-20,2025-10-20 08:01:48.000000000,Email,Product Question,Low,Agent_10,8.03,,Resolved
TCK-02862,2025-10-20,2025-10-20 03:20:24.000000000,Phone,Account Access,Low,Agent_18,3.34,3.0,Resolved
TCK-04936,2025-10-20,2025-10-20 02:24:36.000000000,Phone,Complaint,High,Agent_13,2.41,5.0,Resolved
TCK-04935,2025-10-20,2025-10-20 07:43:48.000000000,Social Media,Account Access,Low,Agent_16,7.73,3.0,Closed
TCK-00556,2025-10-20,2025-10-20 03:27:36.000000000,Chat,Technical Issue,High,Agent_08,3.46,,Closed
TCK-02495,2025-10-20,2025-10-20 01:57:36.000000000,Email,Refund Request,Medium,Agent_02,1.96,,Resolved
TCK-02457,2025-10-20,2025-10-20 03:33:36.000000000,Phone,Product Question,Medium,Agent_07,3.56,4.0,Resolved
TCK-01047,2025-10-20,2025-10-20 07:09:00.000000000,Chat,Complaint,Medium,Agent_08,7.15,4.0,Resolved
TCK-00820,2025-10-20,2025-10-20 08:47:24.000000000,Phone,Product Question,Low,Agent_16,8.79,3.0,Closed
TCK-02997,2025-10-20,2025-10-20 01:43:12.000000000,Email,Billing,Medium,Agent_01,1.72,,Resolved
TCK-01220,2025-10-20,2025-10-20 06:07:12.000000000,Email,Account Access,Medium,Agent_11,6.12,,Resolved
TCK-03260,2025-10-20,2025-10-20 02:33:00.000000000,Email,Technical Issue,Medium,Agent_04,2.55,4.0,Resolved
TCK-00812,2025-10-20,2025-10-20 05:21:00.000000000,Email,Account Access,Medium,Agent_09,5.35,3.0,Closed
TCK-03017,2025-10-20,2025-10-20 03:52:48.000000000,Email,Product Question,Medium,Agent_07,3.88,,Closed
TCK-03965,2025-10-20,2025-10-20 01:43:12.000000000,Social Media,Technical Issue,Urgent,Agent_14,1.72,,Resolved
TCK-04485,2025-10-20,2025-10-20 02:08:24.000000000,Chat,Billing,Medium,Agent_17,2.14,5.0,Resolved
TCK-00551,2025-10-20,2025-10-20 03:27:36.000000000,Email,Technical Issue,Medium,Unknown,3.46,,Closed
TCK-02527,2025-10-20,2025-10-20 05:27:00.000000000,Email,Account Access,Low,Agent_15,5.45,4.0,Resolved
TCK-02943,2025-10-20,2025-10-20 01:34:47.999999999,Email,Billing,High,Agent_09,1.58,5.0,Resolved
TCK-02505,2025-10-21,2025-10-21 01:43:48.000000000,Phone,Technical Issue,High,Agent_05,1.73,5.0,Resolved
TCK-00388,2025-10-21,2025-10-21 03:15:00.000000000,Email,Complaint,Medium,Agent_11,3.25,4.0,Resolved
TCK-02053,2025-10-21,2025-10-21 03:11:24.000000000,Email,Technical Issue,Low,Agent_16,3.19,3.0,Resolved
TCK-00432,2025-10-21,2025-10-21 06:40:48.000000000,Chat,Account Access,Low,Agent_20,6.68,,Reopened
TCK-01709,2025-10-21,2025-10-21 08:39:00.000000000,Phone,Product Question,High,Agent_17,8.65,4.0,Closed
TCK-00052,2025-10-21,2025-10-21 03:19:12.000000000,Phone,Refund Request,High,Agent_03,3.32,5.0,Reopened
TCK-01159,2025-10-21,2025-10-21 02:39:00.000000000,Email,Product Question,Medium,Agent_02,2.65,,Resolved
TCK-00511,2025-10-21,2025-10-21 10:36:36.000000000,Chat,Account Access,Low,Agent_02,10.61,,Resolved
TCK-04269,2025-10-21,2025-10-21 04:28:12.000000000,Chat,Product Question,Medium,Agent_04,4.47,,Resolved
TCK-03763,2025-10-21,2025-10-21 04:21:00.000000000,Email,Account Access,Low,Agent_02,4.35,,Resolved
TCK-00063,2025-10-21,2025-10-21 05:19:48.000000000,Email,Billing,Medium,Agent_10,5.33,5.0,Resolved
TCK-03778,2025-10-21,2025-10-21 04:46:48.000000000,Phone,Complaint,Urgent,Agent_13,4.78,4.0,Resolved
TCK-00614,2025-10-21,2025-10-21 02:10:48.000000000,Email,Complaint,Medium,Agent_05,2.18,,Resolved
TCK-04770,2025-10-22,2025-10-22 04:27:36.000000000,Email,Technical Issue,Medium,Agent_11,4.46,4.0,Resolved
TCK-04166,2025-10-22,2025-10-22 03:37:12.000000000,Email,Complaint,High,Agent_20,3.62,4.0,Resolved
TCK-02895,2025-10-22,2025-10-22 03:52:48.000000000,Phone,Technical Issue,Low,Agent_17,3.88,3.0,Closed
TCK-00251,2025-10-22,2025-10-22 02:43:12.000000000,Email,Billing,Medium,Agent_14,2.72,,Closed
TCK-04248,2025-10-22,2025-10-22 09:22:48.000000000,Phone,Product Question,Medium,Agent_04,9.38,2.0,Resolved
TCK-02492,2025-10-22,2025-10-22 04:22:48.000000000,Phone,Account Access,Low,Agent_11,4.38,3.0,Resolved
TCK-04713,2025-10-22,2025-10-22 01:59:24.000000000,Email,Billing,High,Agent_18,1.99,4.0,Resolved
TCK-03673,2025-10-22,2025-10-22 00:26:24.000000000,Email,Product Question,Urgent,Agent_07,0.44,4.0,Resolved
TCK-03729,2025-10-22,2025-10-22 13:48:00.000000000,Phone,Technical Issue,Medium,Agent_04,13.8,2.0,Reopened
TCK-01294,2025-10-22,2025-10-22 02:58:48.000000000,Email,Refund Request,Medium,Agent_20,2.98,4.0,Resolved
TCK-00797,2025-10-23,2025-10-23 03:14:24.000000000,Phone,Complaint,Low,Agent_02,3.24,5.0,Closed
TCK-03828,2025-10-23,2025-10-23 03:10:12.000000000,Phone,Billing,High,Agent_01,3.17,,Resolved
TCK-00961,2025-10-23,2025-10-23 13:17:23.999999999,Email,Billing,Low,Agent_11,13.29,,Resolved
TCK-00296,2025-10-23,2025-10-23 05:28:48.000000000,Phone,Technical Issue,Medium,Agent_10,5.48,,Resolved
TCK-04014,2025-10-23,2025-10-23 04:21:00.000000000,Email,Product Question,High,Agent_04,4.35,5.0,Closed
TCK-02121,2025-10-23,2025-10-23 01:07:48.000000000,Email,Product Question,Medium,Agent_05,1.13,,Resolved
TCK-03793,2025-10-23,2025-10-23 04:50:24.000000000,Social Media,Account Access,High,Agent_01,4.84,,Resolved
TCK-03206,2025-10-23,2025-10-23 04:20:24.000000000,Chat,Refund Request,Low,Agent_20,4.34,4.0,Closed
TCK-00187,2025-10-23,2025-10-23 04:31:12.000000000,Chat,Billing,Low,Agent_08,4.52,4.0,Resolved
TCK-01179,2025-10-23,2025-10-23 14:09:36.000000000,Email,Billing,Low,Agent_13,14.16,1.0,Resolved
TCK-02708,2025-10-23,2025-10-23 01:25:48.000000000,Email,Billing,Medium,Agent_11,1.43,,Closed
TCK-02970,2025-10-24,2025-10-24 00:27:36.000000000,Phone,Account Access,High,Agent_12,0.46,,Resolved
TCK-01534,2025-10-24,2025-10-24 01:58:48.000000000,Email,Product Question,High,Agent_09,1.98,,Resolved
TCK-02644,2025-10-24,2025-10-24 03:46:12.000000000,Email,Account Access,Medium,Agent_09,3.77,4.0,Resolved
TCK-00845,2025-10-24,2025-10-24 01:21:00.000000000,Email,Account Access,Medium,Agent_04,1.35,,Resolved
TCK-03158,2025-10-24,2025-10-24 01:23:24.000000000,Phone,Product Question,Low,Agent_01,1.39,4.0,Resolved
TCK-03468,2025-10-24,2025-10-24 03:52:12.000000000,Email,Refund Request,Medium,Agent_08,3.87,4.0,Closed
TCK-02119,2025-10-24,2025-10-24 07:24:36.000000000,Email,Account Access,Low,Agent_09,7.41,,Resolved
TCK-01386,2025-10-25,2025-10-25 00:33:00.000000000,Phone,Technical Issue,High,Agent_05,0.55,5.0,Resolved
TCK-04352,2025-10-25,2025-10-25 06:57:36.000000000,Phone,Account Access,Medium,Agent_06,6.96,,Resolved
TCK-03168,2025-10-25,2025-10-25 18:44:24.000000000,Email,Complaint,Low,Agent_14,18.74,2.0,Resolved
TCK-03038,2025-10-25,2025-10-25 02:37:12.000000000,Email,Billing,Low,Agent_12,2.62,4.0,Resolved
TCK-04930,2025-10-25,2025-10-25 04:40:12.000000000,Phone,Technical Issue,Low,Agent_13,4.67,4.0,Resolved
TCK-02156,2025-10-25,2025-10-25 04:48:36.000000000,Email,Billing,Low,Agent_07,4.81,5.0,Closed
TCK-03361,2025-10-25,2025-10-25 04:28:48.000000000,Email,Billing,Low,Agent_13,4.48,4.0,Resolved
TCK-00126,2025-10-25,2025-10-25 04:33:36.000000000,Chat,Technical Issue,High,Agent_09,4.56,,Closed
TCK-01925,2025-10-26,2025-10-26 06:48:00.000000000,Email,Product Question,Medium,Agent_11,6.8,,Resolved
TCK-01924,2025-10-26,2025-10-26 03:04:48.000000000,Chat,Technical Issue,Low,Agent_08,3.08,4.0,Resolved
TCK-03415,2025-10-26,2025-10-26 16:24:00.000000000,Email,Technical Issue,Low,Agent_10,16.4,3.0,Resolved
TCK-04334,2025-10-26,2025-10-26 07:51:00.000000000,Email,Complaint,Medium,Agent_10,7.85,4.0,Resolved
TCK-02833,2025-10-26,2025-10-26 01:01:12.000000000,Phone,Account Access,High,Agent_20,1.02,4.0,Closed
TCK-00474,2025-10-26,2025-10-26 02:37:12.000000000,Phone,Complaint,Low,Agent_08,2.62,,Resolved
TCK-00701,2025-10-26,2025-10-26 03:29:24.000000000,Email,Technical Issue,Medium,Agent_03,3.49,4.0,Resolved
TCK-01495,2025-10-26,2025-10-26 00:45:36.000000000,Phone,Refund Request,High,Agent_15,0.76,,Resolved
TCK-01803,2025-10-26,2025-10-26 02:28:48.000000000,Phone,Billing,High,Agent_06,2.48,4.0,Resolved
TCK-02476,2025-10-27,2025-10-27 01:19:12.000000000,Email,Technical Issue,High,Agent_06,1.32,,Resolved
TCK-03324,2025-10-27,2025-10-27 05:36:00.000000000,Phone,Complaint,Low,Agent_12,5.6,,Resolved
TCK-01191,2025-10-27,2025-10-27 01:47:24.000000000,Chat,Product Question,Low,Agent_05,1.79,,Resolved
TCK-00985,2025-10-27,2025-10-27 04:09:00.000000000,Phone,Product Question,Low,Agent_01,4.15,,Closed
TCK-00109,2025-10-27,2025-10-27 10:10:12.000000000,Email,Billing,Low,Agent_16,10.17,4.0,Resolved
TCK-00809,2025-10-27,2025-10-27 04:15:36.000000000,Phone,Complaint,Low,Agent_04,4.26,,Resolved
TCK-00827,2025-10-27,2025-10-27 02:00:00.000000000,Chat,Account Access,High,Agent_01,2.0,,Resolved
